method,student_id,theta,group_theta,true_score,estimated_score,items,error
CAT-EAP,483,0.10435593752321293,Sedang,56.278431108914795,57.130354000156316,20,0.8519228912415215
CAT-MLE,483,0.10435593752321293,Sedang,56.278431108914795,56.371464158579386,20,0.0930330496645908
RB-Prior,483,0.10435593752321293,Sedang,56.278431108914795,55.13654096228869,40,-1.1418901466261033
RB-NoPrior,483,0.10435593752321293,Sedang,56.278431108914795,64.09872849663425,20,7.820297387719457
CAT-EAP,484,-0.8987840483231282,Sangat Rendah,35.442560840469255,44.555136881216285,20,9.11257604074703
CAT-MLE,484,-0.8987840483231282,Sangat Rendah,35.442560840469255,33.275177513239726,20,-2.1673833272295298
RB-Prior,484,-0.8987840483231282,Sangat Rendah,35.442560840469255,40.43810848400558,40,4.995547643536327
RB-NoPrior,484,-0.8987840483231282,Sangat Rendah,35.442560840469255,45.86220953933957,38,10.419648698870311
CAT-EAP,485,-1.3303136257389898,Sangat Rendah,27.287619552354393,26.78489250658033,20,-0.502727045774062
CAT-MLE,485,-1.3303136257389898,Sangat Rendah,27.287619552354393,21.40363670034339,23,-5.883982852011002
RB-Prior,485,-1.3303136257389898,Sangat Rendah,27.287619552354393,45.87387387387385,40,18.586254321519455
RB-NoPrior,485,-1.3303136257389898,Sangat Rendah,27.287619552354393,39.26078028747431,40,11.973160735119919
CAT-EAP,486,-0.1891203907770335,Sedang,50.11513122577556,53.95995058984493,20,3.844819364069366
CAT-MLE,486,-0.1891203907770335,Sedang,50.11513122577556,59.502918474301595,21,9.387787248526031
RB-Prior,486,-0.1891203907770335,Sedang,50.11513122577556,46.2512495834722,40,-3.8638816423033617
RB-NoPrior,486,-0.1891203907770335,Sedang,50.11513122577556,57.466063348416284,20,7.350932122640721
CAT-EAP,487,0.9216501119244593,Sangat Tinggi,72.32906563624684,72.2058348447906,20,-0.12323079145623694
CAT-MLE,487,0.9216501119244593,Sangat Tinggi,72.32906563624684,73.7965361482813,20,1.4674705120344669
RB-Prior,487,0.9216501119244593,Sangat Tinggi,72.32906563624684,63.726884779516375,40,-8.602180856730463
RB-NoPrior,487,0.9216501119244593,Sangat Tinggi,72.32906563624684,64.11917098445595,40,-8.20989465179089
CAT-EAP,488,-0.12754912037753421,Sedang,51.413025042935324,49.10762958698545,20,-2.3053954559498706
CAT-MLE,488,-0.12754912037753421,Sedang,51.413025042935324,40.70442217943459,24,-10.708602863500737
RB-Prior,488,-0.12754912037753421,Sedang,51.413025042935324,52.19148274790178,40,0.7784577049664563
RB-NoPrior,488,-0.12754912037753421,Sedang,51.413025042935324,74.39824945295403,20,22.98522441001871
CAT-EAP,489,1.5111549302473475,Sangat Tinggi,81.79437771879257,74.9384449890276,20,-6.855932729764973
CAT-MLE,489,1.5111549302473475,Sangat Tinggi,81.79437771879257,83.649494518513,20,1.8551167997204203
RB-Prior,489,1.5111549302473475,Sangat Tinggi,81.79437771879257,65.43869516310463,40,-16.35568255568795
RB-NoPrior,489,1.5111549302473475,Sangat Tinggi,81.79437771879257,93.20388349514562,20,11.409505776353043
CAT-EAP,490,-1.4511756900515589,Sangat Rendah,25.176776295667135,33.7550740030016,22,8.578297707334468
CAT-MLE,490,-1.4511756900515589,Sangat Rendah,25.176776295667135,35.902166953453005,20,10.72539065778587
RB-Prior,490,-1.4511756900515589,Sangat Rendah,25.176776295667135,36.912509038322504,40,11.735732742655369
RB-NoPrior,490,-1.4511756900515589,Sangat Rendah,25.176776295667135,41.31001116486789,40,16.133234869200752
CAT-EAP,491,-0.01208894784605456,Sedang,53.84198632481283,56.01574413823368,20,2.173757813420849
CAT-MLE,491,-0.01208894784605456,Sedang,53.84198632481283,64.79824850684074,20,10.956262182027906
RB-Prior,491,-0.01208894784605456,Sedang,53.84198632481283,54.59233000322269,39,0.7503436784098625
RB-NoPrior,491,-0.01208894784605456,Sedang,53.84198632481283,55.42251111871365,40,1.5805247939008211
CAT-EAP,492,-1.252393444413119,Sangat Rendah,28.692762441898235,38.684690534408126,20,9.991928092509891
CAT-MLE,492,-1.252393444413119,Sangat Rendah,28.692762441898235,35.794791907580475,21,7.102029465682239
RB-Prior,492,-1.252393444413119,Sangat Rendah,28.692762441898235,41.13628191298094,40,12.443519471082706
RB-NoPrior,492,-1.252393444413119,Sangat Rendah,28.692762441898235,34.62414578587702,40,5.9313833439787835
CAT-EAP,493,0.3636318826249679,Tinggi,61.61487458082766,56.79626493940037,20,-4.818609641427287
CAT-MLE,493,0.3636318826249679,Tinggi,61.61487458082766,63.3491693704339,22,1.7342947896062384
RB-Prior,493,0.3636318826249679,Tinggi,61.61487458082766,54.70737913486005,40,-6.907495445967612
RB-NoPrior,493,0.3636318826249679,Tinggi,61.61487458082766,62.27466404457555,40,0.6597894637478916
CAT-EAP,494,0.8868873900973003,Sangat Tinggi,71.7038112800127,74.66152712811567,20,2.957715848102964
CAT-MLE,494,0.8868873900973003,Sangat Tinggi,71.7038112800127,82.00501370366612,23,10.301202423653422
RB-Prior,494,0.8868873900973003,Sangat Tinggi,71.7038112800127,53.467889908256886,34,-18.235921371755815
RB-NoPrior,494,0.8868873900973003,Sangat Tinggi,71.7038112800127,62.82133676092543,40,-8.882474519087268
CAT-EAP,495,-0.42076179368105326,Rendah,45.23980912116677,42.745847527781194,20,-2.4939615933855777
CAT-MLE,495,-0.42076179368105326,Rendah,45.23980912116677,52.40425877008163,20,7.164449648914861
RB-Prior,495,-0.42076179368105326,Rendah,45.23980912116677,54.20801176038223,37,8.968202639215455
RB-NoPrior,495,-0.42076179368105326,Rendah,45.23980912116677,43.95886889460155,40,-1.280940226565221
CAT-EAP,496,-2.6042138566271342,Sangat Rendah,10.085861899559687,11.036363322424242,24,0.950501422864555
CAT-MLE,496,-2.6042138566271342,Sangat Rendah,10.085861899559687,14.908663640772795,30,4.822801741213109
RB-Prior,496,-2.6042138566271342,Sangat Rendah,10.085861899559687,21.092808356769776,40,11.00694645721009
RB-NoPrior,496,-2.6042138566271342,Sangat Rendah,10.085861899559687,24.17061611374407,40,14.084754214184384
CAT-EAP,497,0.19894814679649453,Sedang,58.2422936246512,51.04951541458187,20,-7.192778210069328
CAT-MLE,497,0.19894814679649453,Sedang,58.2422936246512,61.08817902883763,20,2.8458854041864328
RB-Prior,497,0.19894814679649453,Sedang,58.2422936246512,54.69285937012784,40,-3.549434254523355
RB-NoPrior,497,0.19894814679649453,Sedang,58.2422936246512,74.58840372226199,20,16.34611009761079
CAT-EAP,498,0.4367385517335095,Tinggi,63.08822235819787,60.53408573075452,20,-2.5541366274433486
CAT-MLE,498,0.4367385517335095,Tinggi,63.08822235819787,64.98017022470589,21,1.8919478665080192
RB-Prior,498,0.4367385517335095,Tinggi,63.08822235819787,49.05956112852665,40,-14.028661229671215
RB-NoPrior,498,0.4367385517335095,Tinggi,63.08822235819787,65.8703071672355,20,2.7820848090376273
CAT-EAP,499,0.40429475496169764,Tinggi,62.43640490223772,66.19519692684273,20,3.7587920246050075
CAT-MLE,499,0.40429475496169764,Tinggi,62.43640490223772,69.77254009049082,20,7.3361351882531025
RB-Prior,499,0.40429475496169764,Tinggi,62.43640490223772,52.43175400062754,40,-10.004650901610177
RB-NoPrior,499,0.40429475496169764,Tinggi,62.43640490223772,68.78571428571429,20,6.349309383476573
CAT-EAP,500,1.235782191822154,Sangat Tinggi,77.6567003118908,73.500010560297,20,-4.156689751593802
CAT-MLE,500,1.235782191822154,Sangat Tinggi,77.6567003118908,80.36311882658335,20,2.706418514692544
RB-Prior,500,1.235782191822154,Sangat Tinggi,77.6567003118908,65.31890660592255,40,-12.337793705968252
RB-NoPrior,500,1.235782191822154,Sangat Tinggi,77.6567003118908,72.6008344923505,20,-5.055865819540301
CAT-EAP,501,-1.0710536796490489,Sangat Rendah,32.084240247708735,38.96571506912683,20,6.881474821418095
CAT-MLE,501,-1.0710536796490489,Sangat Rendah,32.084240247708735,27.51391078973914,21,-4.570329457969596
RB-Prior,501,-1.0710536796490489,Sangat Rendah,32.084240247708735,47.90764790764791,39,15.823407659939178
RB-NoPrior,501,-1.0710536796490489,Sangat Rendah,32.084240247708735,55.18292682926829,20,23.098686581559555
CAT-EAP,502,0.6802161054504494,Tinggi,67.85858104031183,64.67486779298073,20,-3.1837132473310987
CAT-MLE,502,0.6802161054504494,Tinggi,67.85858104031183,61.22883820132492,20,-6.629742838986914
RB-Prior,502,0.6802161054504494,Tinggi,67.85858104031183,57.88502920381187,40,-9.973551836499965
RB-NoPrior,502,0.6802161054504494,Tinggi,67.85858104031183,57.61809713905522,40,-10.24048390125661
CAT-EAP,503,1.192507512477975,Sangat Tinggi,76.95941499654,67.76873075798086,20,-9.190684238559143
CAT-MLE,503,1.192507512477975,Sangat Tinggi,76.95941499654,78.40500627639811,20,1.4455912798581068
RB-Prior,503,1.192507512477975,Sangat Tinggi,76.95941499654,61.33773245350929,40,-15.621682543030715
RB-NoPrior,503,1.192507512477975,Sangat Tinggi,76.95941499654,63.02992518703241,40,-13.929489809507594
CAT-EAP,504,-1.7785875840065168,Sangat Rendah,19.925567915228246,26.485005173529714,20,6.559437258301468
CAT-MLE,504,-1.7785875840065168,Sangat Rendah,19.925567915228246,21.643453795055724,22,1.7178858798274774
RB-Prior,504,-1.7785875840065168,Sangat Rendah,19.925567915228246,32.75444264943456,38,12.828874734206313
RB-NoPrior,504,-1.7785875840065168,Sangat Rendah,19.925567915228246,41.20603015075375,40,21.2804622355255
CAT-EAP,505,0.31965182591897723,Tinggi,60.72094861625017,56.37437539221499,20,-4.3465732240351755
CAT-MLE,505,0.31965182591897723,Tinggi,60.72094861625017,69.61575291337768,22,8.894804297127507
RB-Prior,505,0.31965182591897723,Tinggi,60.72094861625017,52.52113999373629,40,-8.199808622513878
RB-NoPrior,505,0.31965182591897723,Tinggi,60.72094861625017,63.30033003300329,40,2.5793814167531224
CAT-EAP,506,-0.5041798310076715,Rendah,43.495571348869674,42.669172959571995,20,-0.8263983892976796
CAT-MLE,506,-0.5041798310076715,Rendah,43.495571348869674,45.1515441027124,20,1.6559727538427254
RB-Prior,506,-0.5041798310076715,Rendah,43.495571348869674,49.80392156862746,40,6.308350219757784
RB-NoPrior,506,-0.5041798310076715,Rendah,43.495571348869674,49.75884244372992,37,6.263271094860244
CAT-EAP,507,-0.08152267310164589,Sedang,52.382351807378626,50.20099052925965,20,-2.1813612781189775
CAT-MLE,507,-0.08152267310164589,Sedang,52.382351807378626,50.9361130296517,20,-1.4462387777269257
RB-Prior,507,-0.08152267310164589,Sedang,52.382351807378626,52.841634738186464,40,0.4592829308078379
RB-NoPrior,507,-0.08152267310164589,Sedang,52.382351807378626,67.76075857038657,20,15.378406763007945
CAT-EAP,508,0.34767648353833636,Tinggi,61.291194302524644,64.56090032481009,20,3.2697060222854475
CAT-MLE,508,0.34767648353833636,Tinggi,61.291194302524644,62.43858783630517,20,1.147393533780523
RB-Prior,508,0.34767648353833636,Tinggi,61.291194302524644,55.89480048367593,40,-5.396393818848715
RB-NoPrior,508,0.34767648353833636,Tinggi,61.291194302524644,56.16825733474726,40,-5.122936967777385
CAT-EAP,509,-0.4872285641135523,Rendah,43.84923477025357,44.29001547300766,20,0.44078070275408976
CAT-MLE,509,-0.4872285641135523,Rendah,43.84923477025357,50.342047425089206,20,6.492812654835639
RB-Prior,509,-0.4872285641135523,Rendah,43.84923477025357,47.55538579067991,35,3.70615102042634
RB-NoPrior,509,-0.4872285641135523,Rendah,43.84923477025357,51.72926738564522,40,7.880032615391656
CAT-EAP,510,-0.6757080791616118,Rendah,39.946430891060686,43.24429223024505,20,3.297861339184365
CAT-MLE,510,-0.6757080791616118,Rendah,39.946430891060686,45.932433010517144,22,5.986002119456458
RB-Prior,510,-0.6757080791616118,Rendah,39.946430891060686,44.111271676300575,39,4.164840785239889
RB-NoPrior,510,-0.6757080791616118,Rendah,39.946430891060686,59.05044510385756,20,19.104014212796876
CAT-EAP,511,0.0341524174880246,Sedang,54.81156077906327,55.4845730199355,20,0.6730122408722323
CAT-MLE,511,0.0341524174880246,Sedang,54.81156077906327,54.45737953620129,20,-0.3541812428619835
RB-Prior,511,0.0341524174880246,Sedang,54.81156077906327,56.59547738693468,40,1.7839166078714115
RB-NoPrior,511,0.0341524174880246,Sedang,54.81156077906327,60.88888888888888,20,6.077328109825608
CAT-EAP,512,-1.0872459388628026,Sangat Rendah,31.775006937992085,37.325300420096106,20,5.550293482104021
CAT-MLE,512,-1.0872459388628026,Sangat Rendah,31.775006937992085,18.579752471975226,22,-13.19525446601686
RB-Prior,512,-1.0872459388628026,Sangat Rendah,31.775006937992085,51.822283929191265,40,20.04727699119918
RB-NoPrior,512,-1.0872459388628026,Sangat Rendah,31.775006937992085,43.373045420699945,40,11.59803848270786
CAT-EAP,513,-1.0858251288851855,Sangat Rendah,31.802093557599814,34.03448779540222,20,2.2323942378024064
CAT-MLE,513,-1.0858251288851855,Sangat Rendah,31.802093557599814,28.66790490858958,20,-3.134188649010234
RB-Prior,513,-1.0858251288851855,Sangat Rendah,31.802093557599814,40.289855072463745,35,8.48776151486393
RB-NoPrior,513,-1.0858251288851855,Sangat Rendah,31.802093557599814,49.11660777385158,35,17.314514216251762
CAT-EAP,514,0.6793732829565033,Tinggi,67.84248298032867,79.55436197863757,20,11.711878998308904
CAT-MLE,514,0.6793732829565033,Tinggi,67.84248298032867,70.06852777882901,20,2.2260447985003395
RB-Prior,514,0.6793732829565033,Tinggi,67.84248298032867,55.79082451074751,40,-12.051658469581156
RB-NoPrior,514,0.6793732829565033,Tinggi,67.84248298032867,64.85950413223141,40,-2.982978848097261
CAT-EAP,515,-1.148794035158656,Sangat Rendah,30.61064517869551,41.66317422313446,20,11.052529044438952
CAT-MLE,515,-1.148794035158656,Sangat Rendah,30.61064517869551,36.13747693252068,20,5.526831753825167
RB-Prior,515,-1.148794035158656,Sangat Rendah,30.61064517869551,48.639287481444825,28,18.028642302749315
RB-NoPrior,515,-1.148794035158656,Sangat Rendah,30.61064517869551,40.816326530612216,40,10.205681351916706
CAT-EAP,516,0.6663125009092119,Tinggi,67.59261772788223,67.11351251192016,20,-0.4791052159620648
CAT-MLE,516,0.6663125009092119,Tinggi,67.59261772788223,68.15062433856312,20,0.5580066106808914
RB-Prior,516,0.6663125009092119,Tinggi,67.59261772788223,52.26586102719033,40,-15.326756700691895
RB-NoPrior,516,0.6663125009092119,Tinggi,67.59261772788223,82.52762430939227,20,14.935006581510038
CAT-EAP,517,0.4625912928539512,Tinggi,63.60517130524425,53.97481912081925,20,-9.630352184425
CAT-MLE,517,0.4625912928539512,Tinggi,63.60517130524425,56.51201080133919,20,-7.093160503905061
RB-Prior,517,0.4625912928539512,Tinggi,63.60517130524425,58.042168674698786,40,-5.563002630545462
RB-NoPrior,517,0.4625912928539512,Tinggi,63.60517130524425,78.2308223911541,20,14.625651085909858
CAT-EAP,518,-1.7258067287905967,Sangat Rendah,20.72298771735212,14.741474296059948,21,-5.981513421292171
CAT-MLE,518,-1.7258067287905967,Sangat Rendah,20.72298771735212,25.672116329626437,21,4.949128612274318
RB-Prior,518,-1.7258067287905967,Sangat Rendah,20.72298771735212,45.268425841674244,34,24.545438124322125
RB-NoPrior,518,-1.7258067287905967,Sangat Rendah,20.72298771735212,36.157718120805356,40,15.434730403453237
CAT-EAP,519,-0.6775646523356551,Rendah,39.908363338518576,48.91106187016403,20,9.002698531645457
CAT-MLE,519,-0.6775646523356551,Rendah,39.908363338518576,43.46298374303658,20,3.5546204045180048
RB-Prior,519,-0.6775646523356551,Rendah,39.908363338518576,47.53787878787878,35,7.6295154493602055
RB-NoPrior,519,-0.6775646523356551,Rendah,39.908363338518576,48.515981735159826,40,8.60761839664125
CAT-EAP,520,1.1941094030473725,Sangat Tinggi,76.98544498202703,72.3088709776189,20,-4.676574004408138
CAT-MLE,520,1.1941094030473725,Sangat Tinggi,76.98544498202703,71.57720351563374,21,-5.408241466393292
RB-Prior,520,1.1941094030473725,Sangat Tinggi,76.98544498202703,54.370370370370374,40,-22.61507461165666
RB-NoPrior,520,1.1941094030473725,Sangat Tinggi,76.98544498202703,82.49001331557922,20,5.504568333552186
CAT-EAP,521,-0.9811655311396816,Sangat Rendah,33.82162553578849,29.693666472106266,20,-4.127959063682226
CAT-MLE,521,-0.9811655311396816,Sangat Rendah,33.82162553578849,30.55706307994835,20,-3.2645624558401423
RB-Prior,521,-0.9811655311396816,Sangat Rendah,33.82162553578849,40.678571428571395,39,6.856945892782903
RB-NoPrior,521,-0.9811655311396816,Sangat Rendah,33.82162553578849,39.29153094462538,40,5.469905408836887
CAT-EAP,522,-0.46440426230938764,Rendah,44.3260938963016,47.49598616244094,20,3.1698922661393425
CAT-MLE,522,-0.46440426230938764,Rendah,44.3260938963016,43.03784842300541,20,-1.2882454732961932
RB-Prior,522,-0.46440426230938764,Rendah,44.3260938963016,48.2479784366577,40,3.9218845403560962
RB-NoPrior,522,-0.46440426230938764,Rendah,44.3260938963016,58.59065716547902,20,14.264563269177422
CAT-EAP,523,0.4620608932518965,Tinggi,63.59458796381915,64.71749298084839,20,1.1229050170292396
CAT-MLE,523,0.4620608932518965,Tinggi,63.59458796381915,63.436030232643645,21,-0.15855773117550598
RB-Prior,523,0.4620608932518965,Tinggi,63.59458796381915,58.796007485963806,40,-4.798580477855346
RB-NoPrior,523,0.4620608932518965,Tinggi,63.59458796381915,55.98290598290598,40,-7.611681980913168
CAT-EAP,524,0.7833905092825955,Tinggi,69.80449419908523,60.15051353757277,20,-9.653980661512456
CAT-MLE,524,0.7833905092825955,Tinggi,69.80449419908523,74.95124905446043,21,5.146754855375207
RB-Prior,524,0.7833905092825955,Tinggi,69.80449419908523,62.82562059454491,39,-6.978873604540318
RB-NoPrior,524,0.7833905092825955,Tinggi,69.80449419908523,53.375248180013244,40,-16.429246019071982
CAT-EAP,525,-0.2515388860444957,Rendah,48.79911606186649,45.01056116438898,20,-3.7885548974775105
CAT-MLE,525,-0.2515388860444957,Rendah,48.79911606186649,55.3333668163178,20,6.534250754451307
RB-Prior,525,-0.2515388860444957,Rendah,48.79911606186649,50.42847725774558,40,1.6293611958790848
RB-NoPrior,525,-0.2515388860444957,Rendah,48.79911606186649,53.48837209302325,20,4.689256031156759
CAT-EAP,526,-0.5975101946916416,Rendah,41.557077947300975,45.917122159614266,20,4.360044212313291
CAT-MLE,526,-0.5975101946916416,Rendah,41.557077947300975,50.01493288865415,20,8.457854941353176
RB-Prior,526,-0.5975101946916416,Rendah,41.557077947300975,51.69823644676681,40,10.141158499465838
RB-NoPrior,526,-0.5975101946916416,Rendah,41.557077947300975,46.028880866426015,40,4.4718029191250395
CAT-EAP,527,1.4223698616985077,Sangat Tinggi,80.5182793825233,82.51513638513607,20,1.9968570026127708
CAT-MLE,527,1.4223698616985077,Sangat Tinggi,80.5182793825233,82.9854004947193,20,2.467121112195997
RB-Prior,527,1.4223698616985077,Sangat Tinggi,80.5182793825233,58.525073746312685,40,-21.993205636210618
RB-NoPrior,527,1.4223698616985077,Sangat Tinggi,80.5182793825233,82.8353022932592,20,2.3170229107359006
CAT-EAP,528,1.7388996637975789,Sangat Tinggi,84.8066049355908,78.78492035510256,20,-6.021684580488241
CAT-MLE,528,1.7388996637975789,Sangat Tinggi,84.8066049355908,83.93781734386368,21,-0.8687875917271128
RB-Prior,528,1.7388996637975789,Sangat Tinggi,84.8066049355908,68.46461187214612,40,-16.341993063444676
RB-NoPrior,528,1.7388996637975789,Sangat Tinggi,84.8066049355908,83.96421197522368,20,-0.8423929603671212
CAT-EAP,529,0.9788580507817954,Sangat Tinggi,73.3434107472561,71.5303177791688,20,-1.8130929680873038
